0.22509384	-0.20099	-0.34085363	0.008461552	0.22266518	-0.5433443	-0.2369771	0.064050294	0.3209043	0.08534188	0.19520079	-0.17659862	-0.18447621	-0.16581565	-0.3027432	-0.12527852
0.46656543	-0.1338089	-0.21266522	0.45585763	-0.060498603	-0.32282874	-0.24629757	-0.2083041	0.5665703	0.124249235	0.43846416	-0.66005796	-0.5947277	-0.14594436	0.20750384	-0.5532655
0.040052105	-0.19942705	-0.12888245	-0.18988894	0.3908201	-0.6361915	-0.31135538	-0.030042542	0.26029712	0.17012978	-0.09418787	-0.018786067	0.12357468	-0.13855793	-0.38135716	0.11065668
0.117184296	-0.13456398	-0.3944715	-0.024624666	0.19314522	-0.5344482	-0.24434483	0.19636773	0.06507753	-0.1524576	-0.039935436	0.12866981	-0.021892494	0.0099617215	-0.35068583	0.13620481
0.09270079	-0.15507805	-0.25629064	-0.08443788	0.0780772	-0.2220307	0.0775309	0.26855564	0.25168014	-0.05296743	-0.040950038	0.011910131	-0.05656711	0.03416713	-0.2191485	0.13049248
-0.41246948	-0.11049701	0.01101844	-0.567522	0.639223	-0.82482255	-0.38875568	-0.00573452	-0.38431662	0.26268968	-0.37286088	0.41037726	0.5059451	-0.35370377	-0.3868608	0.5206475
0.24642481	-0.12320867	-0.18236108	0.2150441	0.22616446	-0.51695	-0.2850411	-0.15427971	0.30547464	0.05757946	0.24728696	-0.25065577	-0.23782527	-0.12393193	0.06397574	-0.28199524
0.17799784	0.006761846	-0.22001457	-0.03759391	0.18909764	-0.35384494	-0.032583404	-0.045365177	0.3287545	0.20338713	0.24576664	-0.34987158	-0.1363438	-0.21182358	-0.18015765	-0.16639715
-0.52657443	0.049030073	-0.029194705	-0.65077406	0.5815217	-0.66110677	0.42507765	0.46560895	-0.34673068	0.515184	-0.31412512	0.5247385	0.5245486	-0.34555498	-0.6342431	0.61407995
0.116345316	-0.01638065	-0.20640601	-0.087500684	0.30305263	-0.5334221	-0.28580558	-0.110450186	0.17192087	0.019583093	0.14471562	-0.12760599	-0.10967544	-0.21046048	-0.1399944	-0.04421117
0.06898753	0.52982175	-0.4246496	0.14863007	0.42977417	-0.42929307	-0.22600508	-0.5779436	0.0070123677	-0.04062403	0.7008151	-0.42732066	-0.37883812	-0.5517547	0.54203475	-0.37072068
-0.20838831	0.36578274	-0.3049887	-0.34001163	0.3444215	-0.15193121	0.65066075	0.15651616	0.1748612	0.6300058	0.7018375	-0.27437365	0.053870704	-0.5925763	-0.30647877	0.105598584
-0.14531389	-0.10034153	-0.34601554	-0.24566402	0.041543663	0.087834835	0.5193785	0.53867763	0.089512356	-0.06734887	-0.13406733	0.40185633	0.19943991	0.017617218	-0.43873492	0.31829116
0.38349488	-0.3365808	-0.05955161	0.30323547	-0.052586503	-0.3718444	-0.3193856	0.029856283	0.43989682	0.029513132	0.12690717	-0.34327993	-0.28700376	0.106681906	-0.07734182	-0.35502896
0.5457753	-0.38318336	0.057731025	0.5969652	-0.5655188	0.22705166	-0.22572517	0.41452602	0.6163286	-0.28652608	-0.1919563	-0.36454406	-0.6044745	0.39887416	-0.14500847	-0.48283643
0.4406365	-0.24406327	-0.029864866	0.35756108	-0.32155547	0.07214029	0.10063879	0.2120129	0.6377871	0.29946023	0.43458346	-0.6290895	-0.4794565	0.06738033	0.02261785	-0.5356735
0.39222634	-0.3410149	0.15026116	0.18560207	-0.33718666	0.28570965	0.30364946	0.53736633	0.5775766	0.29042807	0.0713555	-0.36454332	-0.32129648	0.2497028	-0.31411374	-0.34398085
0.37263948	-0.46872008	-0.004399771	0.22012833	-0.14569269	-0.32236037	-0.37837374	0.25288755	0.29689983	-0.12673797	-0.22726841	-0.09145982	-0.16451107	0.304856	-0.3697945	-0.20241025
0.16489702	-0.5773231	0.036005262	0.017795756	0.3311687	-0.9006997	-1.2442222	-0.16313371	-0.4937148	-0.7804085	-0.7738761	0.6272754	0.20772856	0.38055247	-0.332499	0.26814
-0.019085808	0.15836288	-0.6728113	0.052023776	0.19345286	-0.3541397	-0.14660968	-0.047715228	-0.06281378	-0.47135383	0.06284645	0.33628485	-0.046465054	-0.07863388	-0.071540795	0.1366346
-0.03840266	0.25673327	-0.56175596	-0.09764948	0.34576908	-0.44571674	-0.18565318	-0.15182112	-0.09371609	-0.38029057	0.20911291	0.2220694	-0.05743588	-0.309116	-0.09257069	0.1606451
-0.114783995	-0.13318983	0.27609214	-0.33455366	0.25216645	-0.39772427	0.17941716	0.15572445	0.17748933	0.5109283	-0.015431256	-0.26460013	0.18287776	-0.15532565	-0.35688692	0.015962936
0.07009425	0.15572844	0.018060846	0.027552756	0.014574008	-0.11602928	0.4437483	0.19154441	0.269937	0.48812494	0.44345596	-0.4016902	-0.18034074	-0.3621967	0.092036515	-0.2946849
0.28184077	-0.01372408	-0.1786122	0.15645741	0.27709448	-0.53071696	-0.27524137	-0.28988522	0.24978346	0.107171066	0.35642594	-0.4712562	-0.29246265	-0.26963377	0.09321836	-0.3225604
0.2588923	-0.32263353	0.030226221	-0.017074924	0.0444303	-0.36663264	-0.1503179	0.11566302	0.3976832	0.1764664	-0.07832975	-0.1993387	-0.0970581	0.07803892	-0.21622689	-0.07200176
-0.44690037	0.29830125	-0.357077	-0.5232918	0.52564245	-0.35962474	0.54178053	0.13893883	-0.12639114	0.34889013	0.27923244	0.1773799	0.32642904	-0.52021945	-0.25993708	0.36645553
-0.085885085	-0.1196434	-0.3018223	-0.21268286	0.088652335	-0.17496328	0.18172993	0.5546494	0.04049322	0.0066466727	-0.16210924	0.2759815	0.18112688	0.09452211	-0.5861702	0.3011141
0.41924542	0.3663434	0.6382734	0.03861292	-0.33326188	0.44497445	1.0599622	0.14258175	0.7802982	0.9985547	0.93580085	-0.91680545	-0.58412284	-0.84473616	0.59626955	-0.6615123
