TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,37.9,36.0,93,30.07,0.5,SW,6.9,-,0.01,,Overcast,230,2015-03-04 05:51:00
1:51 AM,39.0,37.0,93,30.05,0.5,SW,9.2,-,N/A,,Overcast,230,2015-03-04 06:51:00
2:30 AM,39.2,37.4,93,30.01,0.5,SW,11.5,-,N/A,Fog,Fog,220,2015-03-04 07:30:00
2:51 AM,39.9,37.0,89,30.02,0.5,SW,11.5,-,N/A,Fog,Fog,230,2015-03-04 07:51:00
2:56 AM,39.2,37.4,93,30.01,0.1,SW,10.4,-,N/A,Fog,Fog,230,2015-03-04 07:56:00
3:51 AM,39.9,37.9,93,30.01,0.1,SW,10.4,-,N/A,Fog,Fog,230,2015-03-04 08:51:00
4:51 AM,41.0,39.0,93,30.01,0.1,SW,11.5,-,N/A,Fog,Fog,220,2015-03-04 09:51:00
5:51 AM,42.1,39.9,92,30.02,0.1,WSW,8.1,-,N/A,,Overcast,240,2015-03-04 10:51:00
6:51 AM,43.0,41.0,93,30.01,0.1,WSW,6.9,-,0.01,Fog,Heavy Drizzle,240,2015-03-04 11:51:00
7:51 AM,44.1,42.1,93,30.02,0.1,SSW,12.7,-,0.00,Fog,Fog,210,2015-03-04 12:51:00
8:51 AM,46.9,45.0,93,30.02,0.1,SW,12.7,-,N/A,Fog,Fog,220,2015-03-04 13:51:00
9:51 AM,50.0,48.0,93,30.02,0.1,SW,10.4,-,N/A,Fog,Fog,230,2015-03-04 14:51:00
10:28 AM,51.8,50.0,94,30.00,0.1,SW,15.0,-,N/A,,Overcast,220,2015-03-04 15:28:00
10:48 AM,53.6,51.8,94,30.01,0.5,WSW,15.0,-,N/A,,Overcast,240,2015-03-04 15:48:00
10:51 AM,54.0,52.0,93,30.01,0.5,WSW,16.1,-,N/A,,Overcast,240,2015-03-04 15:51:00
11:05 AM,55.4,53.6,94,30.01,2.0,SW,16.1,-,N/A,,Overcast,230,2015-03-04 16:05:00
11:51 AM,57.0,54.0,89,29.99,2.0,SW,17.3,26.5,N/A,,Overcast,220,2015-03-04 16:51:00
12:41 PM,62.6,55.4,77,29.97,9.0,SW,16.1,24.2,N/A,,Mostly Cloudy,230,2015-03-04 17:41:00
12:51 PM,63.0,57.0,81,29.96,10.0,SW,18.4,25.3,N/A,,Mostly Cloudy,230,2015-03-04 17:51:00
1:24 PM,66.2,57.2,73,29.94,10.0,SW,23.0,28.8,N/A,,Mostly Cloudy,230,2015-03-04 18:24:00
1:51 PM,68.0,57.9,70,29.92,10.0,WSW,18.4,29.9,N/A,,Mostly Cloudy,240,2015-03-04 18:51:00
2:51 PM,71.1,57.0,61,29.89,10.0,SW,24.2,34.5,N/A,,Mostly Cloudy,230,2015-03-04 19:51:00
3:51 PM,73.9,57.9,57,29.87,10.0,SW,20.7,26.5,N/A,,Mostly Cloudy,220,2015-03-04 20:51:00
4:51 PM,75.0,55.9,51,29.85,10.0,WSW,18.4,-,N/A,,Mostly Cloudy,240,2015-03-04 21:51:00
5:51 PM,71.6,53.6,53,29.84,10.0,SW,19.6,28.8,N/A,,Mostly Cloudy,230,2015-03-04 22:51:00
6:51 PM,69.1,52.0,54,29.85,10.0,SW,13.8,-,N/A,,Mostly Cloudy,230,2015-03-04 23:51:00
7:51 PM,66.0,52.0,60,29.88,10.0,SW,11.5,-,N/A,,Mostly Cloudy,230,2015-03-05 00:51:00
8:51 PM,64.0,53.1,67,29.89,10.0,SW,6.9,-,N/A,,Mostly Cloudy,230,2015-03-05 01:51:00
9:51 PM,66.0,53.1,63,29.88,10.0,SSW,13.8,-,N/A,,Mostly Cloudy,200,2015-03-05 02:51:00
10:51 PM,66.0,53.1,63,29.88,10.0,SSW,13.8,-,N/A,,Mostly Cloudy,210,2015-03-05 03:51:00
11:51 PM,66.0,55.0,68,29.87,10.0,SW,18.4,26.5,N/A,,Mostly Cloudy,220,2015-03-05 04:51:00
