TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:20 AM,57.2,51.8,82,30.15,10.0,Calm,Calm,-,0.00,Rain,Light Rain,0,2015-03-26 04:20:00
12:51 AM,57.9,52.0,81,30.14,10.0,Calm,Calm,-,0.00,,Overcast,0,2015-03-26 04:51:00
1:08 AM,57.2,51.8,82,30.14,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-03-26 05:08:00
1:51 AM,57.0,53.1,87,30.11,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-03-26 05:51:00
2:51 AM,57.0,53.1,87,30.09,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-03-26 06:51:00
3:21 AM,57.2,53.6,88,30.06,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-03-26 07:21:00
3:51 AM,59.0,57.0,93,30.03,2.0,ESE,3.5,-,N/A,,Mostly Cloudy,110,2015-03-26 07:51:00
4:04 AM,60.8,57.2,88,30.02,0.5,East,6.9,-,N/A,,Mostly Cloudy,100,2015-03-26 08:04:00
4:51 AM,60.1,59.0,96,29.99,0.5,ESE,6.9,-,0.00,Rain,Light Rain,120,2015-03-26 08:51:00
4:54 AM,60.8,59.0,94,29.99,0.5,ESE,6.9,-,0.00,Rain-Thunderstorm,Light Thunderstorms and Rain,110,2015-03-26 08:54:00
4:57 AM,60.8,59.0,94,29.99,2.0,ESE,6.9,-,0.00,Rain-Thunderstorm,Light Thunderstorms and Rain,110,2015-03-26 08:57:00
5:30 AM,62.6,62.6,100,30.00,5.0,SSE,8.1,-,0.12,Rain,Light Rain,160,2015-03-26 09:30:00
5:51 AM,64.0,62.1,93,29.99,10.0,South,10.4,-,0.13,Rain,Light Rain,170,2015-03-26 09:51:00
6:38 AM,64.4,60.8,88,29.98,10.0,South,9.2,-,0.00,,Mostly Cloudy,180,2015-03-26 10:38:00
6:51 AM,63.0,61.0,93,29.97,10.0,South,10.4,-,0.00,,Overcast,180,2015-03-26 10:51:00
7:51 AM,64.0,62.1,93,29.97,10.0,SSW,6.9,-,N/A,,Mostly Cloudy,200,2015-03-26 11:51:00
8:22 AM,64.4,62.6,94,29.97,10.0,SW,6.9,-,N/A,,Mostly Cloudy,230,2015-03-26 12:22:00
8:51 AM,64.9,62.1,90,29.96,10.0,SSW,6.9,-,N/A,,Mostly Cloudy,210,2015-03-26 12:51:00
9:51 AM,66.0,62.1,87,29.96,10.0,SW,11.5,-,N/A,,Overcast,230,2015-03-26 13:51:00
10:29 AM,66.2,60.8,83,29.96,10.0,WSW,11.5,-,N/A,,Mostly Cloudy,250,2015-03-26 14:29:00
10:51 AM,66.9,60.1,79,29.95,10.0,WSW,11.5,-,N/A,,Overcast,240,2015-03-26 14:51:00
11:40 AM,68.0,60.8,78,29.93,10.0,SSW,10.4,-,N/A,,Mostly Cloudy,210,2015-03-26 15:40:00
11:51 AM,68.0,59.0,73,29.92,10.0,SW,13.8,-,N/A,,Mostly Cloudy,220,2015-03-26 15:51:00
12:51 PM,70.0,60.1,71,29.88,10.0,SW,11.5,-,N/A,,Overcast,230,2015-03-26 16:51:00
1:51 PM,73.0,60.1,64,29.83,10.0,SW,9.2,-,N/A,,Mostly Cloudy,220,2015-03-26 17:51:00
2:51 PM,73.0,57.9,59,29.79,10.0,SW,17.3,23.0,N/A,,Mostly Cloudy,230,2015-03-26 18:51:00
3:51 PM,72.0,57.0,59,29.78,10.0,SW,18.4,26.5,N/A,,Mostly Cloudy,230,2015-03-26 19:51:00
4:51 PM,73.4,55.4,53,29.78,10.0,SSW,18.4,25.3,N/A,,Overcast,210,2015-03-26 20:51:00
5:51 PM,72.0,55.9,57,29.75,10.0,SW,18.4,25.3,N/A,,Overcast,230,2015-03-26 21:51:00
6:51 PM,71.1,54.0,55,29.74,10.0,SW,16.1,-,N/A,,Overcast,230,2015-03-26 22:51:00
7:51 PM,69.1,54.0,58,29.72,10.0,SSW,6.9,-,N/A,,Overcast,200,2015-03-26 23:51:00
8:51 PM,69.1,55.0,61,29.73,10.0,SSW,9.2,-,N/A,,Overcast,200,2015-03-27 00:51:00
9:51 PM,69.1,55.0,61,29.71,10.0,SSW,12.7,-,N/A,,Overcast,210,2015-03-27 01:51:00
10:51 PM,68.0,55.4,64,29.72,10.0,SSW,10.4,-,N/A,,Overcast,210,2015-03-27 02:51:00
11:51 PM,68.0,55.9,65,29.71,10.0,SSW,11.5,-,N/A,,Mostly Cloudy,210,2015-03-27 03:51:00
