TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,39.9,21.9,49,29.98,10.0,WNW,9.2,23.0,N/A,,Partly Cloudy,300,2012-12-30 05:51:00
1:51 AM,37.9,21.0,51,30.01,10.0,NW,9.2,20.7,N/A,,Partly Cloudy,310,2012-12-30 06:51:00
2:51 AM,37.9,21.0,51,30.04,10.0,WNW,6.9,-,N/A,,Partly Cloudy,290,2012-12-30 07:51:00
3:51 AM,37.0,19.9,50,30.06,10.0,WNW,8.1,-,N/A,,Partly Cloudy,290,2012-12-30 08:51:00
4:51 AM,36.0,19.9,52,30.09,10.0,West,5.8,-,N/A,,Partly Cloudy,280,2012-12-30 09:51:00
5:51 AM,34.0,19.9,56,30.14,10.0,West,8.1,-,N/A,,Clear,280,2012-12-30 10:51:00
6:51 AM,33.8,19.4,56,30.17,10.0,Variable,6.9,-,N/A,,Clear,0,2012-12-30 11:51:00
7:51 AM,34.0,19.0,54,30.22,10.0,WNW,3.5,-,N/A,,Clear,290,2012-12-30 12:51:00
8:51 AM,36.0,19.0,50,30.26,10.0,WNW,6.9,-,N/A,,Clear,300,2012-12-30 13:51:00
9:51 AM,39.0,19.0,45,30.29,10.0,NNW,9.2,-,N/A,,Clear,330,2012-12-30 14:51:00
10:51 AM,39.9,18.0,41,30.32,10.0,WNW,8.1,17.3,N/A,,Clear,290,2012-12-30 15:51:00
11:51 AM,41.0,18.0,40,30.32,10.0,NNW,8.1,-,N/A,,Partly Cloudy,340,2012-12-30 16:51:00
12:51 PM,43.0,19.0,38,30.31,10.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2012-12-30 17:51:00
1:51 PM,44.1,19.0,37,30.30,10.0,NW,9.2,18.4,N/A,,Partly Cloudy,310,2012-12-30 18:51:00
2:51 PM,45.0,19.0,36,30.31,10.0,West,9.2,17.3,N/A,,Partly Cloudy,260,2012-12-30 19:51:00
3:51 PM,45.0,18.0,34,30.32,10.0,West,4.6,-,N/A,,Partly Cloudy,280,2012-12-30 20:51:00
4:51 PM,43.0,18.0,37,30.32,10.0,West,4.6,-,N/A,,Partly Cloudy,280,2012-12-30 21:51:00
5:51 PM,36.0,19.9,52,30.34,10.0,West,3.5,-,N/A,,Partly Cloudy,260,2012-12-30 22:51:00
6:51 PM,34.0,21.0,59,30.35,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-12-30 23:51:00
7:51 PM,37.0,19.9,50,30.37,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-12-31 00:51:00
8:51 PM,35.1,19.0,52,30.38,10.0,SW,3.5,-,N/A,,Partly Cloudy,230,2012-12-31 01:51:00
9:51 PM,33.1,19.0,56,30.38,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-12-31 02:51:00
10:51 PM,30.2,19.4,64,30.39,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-12-31 03:51:00
11:51 PM,28.0,19.9,72,30.39,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-12-31 04:51:00
