TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,73.0,70.0,90,30.08,10.0,SE,3.5,-,0.01,,Mostly Cloudy,140,2012-07-22 04:51:00
1:51 AM,73.0,71.1,93,30.09,8.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-07-22 05:51:00
2:51 AM,73.0,71.1,93,30.08,9.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-07-22 06:51:00
3:18 AM,73.4,71.6,94,30.11,8.0,Calm,Calm,-,0.00,Rain-Thunderstorm,Light Thunderstorms and Rain,0,2012-07-22 07:18:00
3:38 AM,73.4,71.6,94,30.11,0.8,NNW,4.6,-,0.05,Rain-Thunderstorm,Heavy Thunderstorms and Rain,330,2012-07-22 07:38:00
3:51 AM,72.0,71.1,97,30.11,0.8,ENE,4.6,-,0.52,Rain-Thunderstorm,Heavy Thunderstorms and Rain,60,2012-07-22 07:51:00
4:11 AM,73.4,71.6,94,30.11,7.0,ESE,4.6,-,0.58,Rain-Thunderstorm,Light Thunderstorms and Rain,110,2012-07-22 08:11:00
4:51 AM,73.0,71.1,93,30.09,8.0,Calm,Calm,-,0.58,,Overcast,0,2012-07-22 08:51:00
5:51 AM,73.9,72.0,93,30.10,6.0,Calm,Calm,-,N/A,,Overcast,0,2012-07-22 09:51:00
6:28 AM,73.4,71.6,94,30.13,6.0,Calm,Calm,-,N/A,,Overcast,0,2012-07-22 10:28:00
6:51 AM,73.9,71.1,91,30.12,7.0,Calm,Calm,-,N/A,,Overcast,0,2012-07-22 10:51:00
7:51 AM,73.9,72.0,93,30.12,7.0,Calm,Calm,-,N/A,,Overcast,0,2012-07-22 11:51:00
8:10 AM,75.2,73.4,94,30.15,7.0,Calm,Calm,-,N/A,,Overcast,0,2012-07-22 12:10:00
8:51 AM,75.0,73.0,94,30.15,7.0,Calm,Calm,-,N/A,,Overcast,0,2012-07-22 12:51:00
9:31 AM,77.0,73.4,89,30.17,7.0,Calm,Calm,-,N/A,,Overcast,0,2012-07-22 13:31:00
9:51 AM,77.0,73.0,88,30.16,9.0,North,3.5,-,N/A,,Overcast,350,2012-07-22 13:51:00
10:51 AM,78.1,73.0,84,30.17,9.0,ENE,3.5,-,N/A,,Overcast,70,2012-07-22 14:51:00
11:51 AM,78.1,73.0,84,30.19,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-07-22 15:51:00
12:33 PM,78.8,73.4,83,30.20,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-07-22 16:33:00
12:51 PM,79.0,72.0,79,30.19,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-07-22 16:51:00
1:51 PM,79.0,73.0,82,30.17,10.0,East,4.6,-,N/A,,Overcast,90,2012-07-22 17:51:00
2:30 PM,82.4,73.4,74,30.18,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-07-22 18:30:00
2:51 PM,82.9,73.9,74,30.16,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2012-07-22 18:51:00
3:51 PM,84.9,73.0,67,30.14,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-07-22 19:51:00
4:51 PM,86.0,73.0,65,30.14,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2012-07-22 20:51:00
5:24 PM,86.0,71.6,62,30.14,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-07-22 21:24:00
5:51 PM,86.0,72.0,63,30.14,10.0,SW,3.5,-,N/A,,Scattered Clouds,220,2012-07-22 21:51:00
6:51 PM,84.9,72.0,65,30.14,10.0,East,3.5,-,N/A,,Mostly Cloudy,90,2012-07-22 22:51:00
7:51 PM,82.0,75.0,79,30.15,10.0,NNE,3.5,-,N/A,,Mostly Cloudy,30,2012-07-22 23:51:00
8:51 PM,82.0,73.9,76,30.15,10.0,South,3.5,-,N/A,,Mostly Cloudy,180,2012-07-23 00:51:00
9:51 PM,80.1,72.0,76,30.15,10.0,South,3.5,-,N/A,,Scattered Clouds,170,2012-07-23 01:51:00
10:51 PM,77.0,71.1,82,30.16,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-07-23 02:51:00
11:51 PM,75.9,72.0,87,30.16,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-07-23 03:51:00
