TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,50.0,28.9,44,30.26,10.0,SW,4.6,-,N/A,,Partly Cloudy,230,2012-02-01 05:51:00
1:51 AM,48.0,30.0,50,30.25,10.0,SW,5.8,-,N/A,,Mostly Cloudy,230,2012-02-01 06:51:00
2:51 AM,48.9,30.9,50,30.24,10.0,SW,8.1,-,N/A,,Mostly Cloudy,230,2012-02-01 07:51:00
3:51 AM,51.1,30.9,46,30.22,10.0,SW,6.9,-,N/A,,Mostly Cloudy,230,2012-02-01 08:51:00
4:51 AM,50.0,30.9,48,30.22,10.0,SW,9.2,-,N/A,,Mostly Cloudy,230,2012-02-01 09:51:00
5:51 AM,51.1,30.9,46,30.22,10.0,SW,9.2,-,N/A,,Mostly Cloudy,230,2012-02-01 10:51:00
6:51 AM,50.0,30.9,48,30.23,10.0,SW,8.1,-,N/A,,Mostly Cloudy,230,2012-02-01 11:51:00
7:51 AM,50.0,32.0,50,30.24,10.0,SW,8.1,-,N/A,,Mostly Cloudy,230,2012-02-01 12:51:00
8:51 AM,53.1,36.0,52,30.24,10.0,SW,10.4,-,N/A,,Scattered Clouds,230,2012-02-01 13:51:00
9:51 AM,57.0,39.9,53,30.23,10.0,WSW,11.5,-,N/A,,Mostly Cloudy,240,2012-02-01 14:51:00
10:51 AM,60.1,43.0,53,30.22,10.0,SW,12.7,-,N/A,,Mostly Cloudy,230,2012-02-01 15:51:00
11:51 AM,62.1,45.0,53,30.19,10.0,WSW,12.7,-,N/A,,Mostly Cloudy,240,2012-02-01 16:51:00
12:51 PM,66.0,45.0,47,30.16,10.0,WSW,13.8,24.2,N/A,,Mostly Cloudy,250,2012-02-01 17:51:00
1:51 PM,66.0,46.0,48,30.12,10.0,WSW,12.7,25.3,N/A,,Mostly Cloudy,240,2012-02-01 18:51:00
2:51 PM,69.1,46.9,45,30.10,10.0,SW,15.0,-,N/A,,Scattered Clouds,230,2012-02-01 19:51:00
3:51 PM,69.1,46.9,45,30.09,10.0,West,8.1,-,N/A,,Mostly Cloudy,260,2012-02-01 20:51:00
4:51 PM,66.0,46.9,50,30.11,10.0,SW,10.4,-,N/A,,Mostly Cloudy,230,2012-02-01 21:51:00
5:51 PM,64.0,46.9,54,30.11,10.0,SW,9.2,-,N/A,,Mostly Cloudy,230,2012-02-01 22:51:00
6:51 PM,60.8,46.4,59,30.12,10.0,SW,5.8,-,N/A,,Mostly Cloudy,230,2012-02-01 23:51:00
7:51 PM,61.0,48.0,62,30.11,10.0,SSW,5.8,-,N/A,,Overcast,210,2012-02-02 00:51:00
8:51 PM,59.0,50.0,72,30.10,9.0,Calm,Calm,-,0.00,,Overcast,0,2012-02-02 01:51:00
9:51 PM,59.0,50.0,72,30.10,10.0,Calm,Calm,-,0.00,Rain,Light Rain,0,2012-02-02 02:51:00
10:51 PM,57.0,51.1,81,30.09,10.0,Calm,Calm,-,0.00,Rain,Light Rain,0,2012-02-02 03:51:00
11:51 PM,55.9,52.0,87,30.06,10.0,Calm,Calm,-,0.00,,Light Drizzle,0,2012-02-02 04:51:00
