TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,46.9,42.1,83,30.25,10.0,ESE,3.5,-,0.05,Rain,Light Rain,120,2012-01-09 05:51:00
1:51 AM,46.0,42.1,86,30.25,10.0,SE,6.9,-,0.01,Rain,Light Rain,140,2012-01-09 06:51:00
2:51 AM,45.0,-9999,N/A,30.24,10.0,East,5.8,-,0.03,,Overcast,100,2012-01-09 07:51:00
3:35 AM,44.6,42.8,93,30.24,3.0,East,6.9,-,0.06,Rain,Heavy Rain,80,2012-01-09 08:35:00
3:51 AM,44.1,42.1,93,30.24,10.0,ENE,4.6,-,0.09,,Overcast,70,2012-01-09 08:51:00
4:51 AM,44.1,41.4,90,30.24,5.0,East,6.9,-,0.02,Rain,Light Rain,80,2012-01-09 09:51:00
5:51 AM,43.0,41.9,96,30.25,8.0,ENE,4.6,-,0.02,Rain,Light Rain,70,2012-01-09 10:51:00
6:30 AM,42.8,42.8,100,30.25,2.0,East,5.8,-,0.01,Rain,Light Rain,90,2012-01-09 11:30:00
6:31 AM,42.8,42.8,100,30.25,2.0,East,4.6,-,0.01,,Overcast,90,2012-01-09 11:31:00
6:51 AM,43.0,43.0,100,30.26,2.0,East,3.5,-,0.01,Rain,Light Rain,80,2012-01-09 11:51:00
7:11 AM,42.8,42.8,100,30.25,2.0,Variable,4.6,-,0.01,Rain,Light Rain,0,2012-01-09 12:11:00
7:41 AM,42.8,42.8,100,30.26,3.0,ENE,3.5,-,0.02,,Overcast,70,2012-01-09 12:41:00
7:51 AM,43.0,42.1,97,30.25,3.0,ENE,6.9,-,0.02,,Light Drizzle,70,2012-01-09 12:51:00
8:03 AM,42.8,42.8,100,30.24,2.0,East,5.8,-,0.00,,Light Drizzle,100,2012-01-09 13:03:00
8:51 AM,43.0,42.1,97,30.26,2.0,East,9.2,-,0.00,,Light Drizzle,80,2012-01-09 13:51:00
9:29 AM,42.8,42.8,100,30.26,1.5,East,5.8,-,0.00,,Light Drizzle,100,2012-01-09 14:29:00
9:51 AM,43.0,43.0,100,30.26,1.5,East,5.8,-,0.00,,Light Drizzle,100,2012-01-09 14:51:00
10:14 AM,42.8,41.0,93,30.26,3.0,ENE,6.9,-,0.00,,Overcast,70,2012-01-09 15:14:00
10:51 AM,43.0,43.0,100,30.25,3.0,East,5.8,-,0.00,,Overcast,80,2012-01-09 15:51:00
11:43 AM,42.8,42.8,100,30.21,2.0,East,5.8,-,0.00,Rain,Light Rain,90,2012-01-09 16:43:00
11:51 AM,43.0,42.1,97,30.20,2.0,East,6.9,-,0.00,Rain,Light Rain,90,2012-01-09 16:51:00
12:51 PM,43.0,41.0,93,30.17,2.0,East,4.6,-,0.00,,Light Drizzle,90,2012-01-09 17:51:00
1:51 PM,43.0,43.0,100,30.15,2.0,NE,4.6,-,0.03,Rain,Light Rain,40,2012-01-09 18:51:00
2:51 PM,44.1,44.1,100,30.12,2.0,Variable,4.6,-,0.01,,Light Drizzle,0,2012-01-09 19:51:00
3:51 PM,44.1,44.1,100,30.13,2.0,Calm,Calm,-,0.00,,Overcast,0,2012-01-09 20:51:00
3:54 PM,44.6,44.6,100,30.13,6.0,Calm,Calm,-,N/A,,Overcast,0,2012-01-09 20:54:00
4:51 PM,45.0,45.0,100,30.14,7.0,Calm,Calm,-,N/A,,Overcast,0,2012-01-09 21:51:00
5:51 PM,44.1,44.1,100,30.12,7.0,Calm,Calm,-,N/A,,Overcast,0,2012-01-09 22:51:00
6:51 PM,44.1,44.1,100,30.15,5.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2012-01-09 23:51:00
7:51 PM,44.1,44.1,100,30.12,5.0,Calm,Calm,-,0.00,Rain,Light Rain,0,2012-01-10 00:51:00
8:20 PM,44.6,44.6,100,30.12,5.0,Calm,Calm,-,0.00,,Overcast,0,2012-01-10 01:20:00
8:51 PM,44.1,44.1,100,30.12,5.0,Calm,Calm,-,0.00,,Overcast,0,2012-01-10 01:51:00
9:37 PM,44.6,42.8,93,30.09,1.5,Calm,Calm,-,N/A,,Overcast,0,2012-01-10 02:37:00
9:51 PM,44.1,43.0,96,30.09,1.5,Calm,Calm,-,N/A,,Overcast,0,2012-01-10 02:51:00
10:10 PM,44.6,42.8,93,30.09,1.0,Calm,Calm,-,N/A,,Overcast,0,2012-01-10 03:10:00
10:34 PM,44.6,42.8,93,30.08,1.0,WSW,3.5,-,N/A,,Overcast,240,2012-01-10 03:34:00
10:51 PM,44.1,43.0,96,30.09,1.5,SW,3.5,-,N/A,,Overcast,230,2012-01-10 03:51:00
11:51 PM,44.1,43.0,96,30.07,1.0,Calm,Calm,-,N/A,,Overcast,0,2012-01-10 04:51:00
