TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,52.0,48.0,86,29.58,5.0,NW,9.2,17.3,0.01,,Light Drizzle,320,2012-10-29 04:51:00
1:12 AM,51.8,46.4,82,29.58,5.0,NNW,9.2,17.3,0.01,Rain,Light Rain,330,2012-10-29 05:12:00
1:51 AM,50.0,46.0,86,29.56,7.0,NNW,9.2,17.3,0.02,,Overcast,330,2012-10-29 05:51:00
2:51 AM,48.9,46.0,90,29.56,5.0,NW,8.1,19.6,0.01,Rain,Light Rain,310,2012-10-29 06:51:00
3:51 AM,48.2,44.6,87,29.55,4.0,NW,9.2,-,N/A,Rain,Light Rain,320,2012-10-29 07:51:00
4:51 AM,46.9,44.1,90,29.54,5.0,NNW,8.1,-,0.07,Rain,Light Rain,330,2012-10-29 08:51:00
5:28 AM,46.4,44.6,93,29.54,8.0,NW,9.2,20.7,0.03,Rain,Light Rain,320,2012-10-29 09:28:00
5:51 AM,46.9,44.1,90,29.54,10.0,NW,9.2,18.4,0.04,Rain,Light Rain,320,2012-10-29 09:51:00
6:32 AM,46.4,44.6,93,29.54,10.0,WNW,5.8,-,0.01,Rain,Light Rain,300,2012-10-29 10:32:00
6:51 AM,46.0,43.0,89,29.54,8.0,NW,8.1,-,0.02,Rain,Light Rain,320,2012-10-29 10:51:00
7:34 AM,44.6,42.8,93,29.54,10.0,WNW,8.1,18.4,0.01,Rain,Light Rain,300,2012-10-29 11:34:00
7:51 AM,45.0,42.1,90,29.54,10.0,NNW,5.8,19.6,0.01,Rain,Light Rain,330,2012-10-29 11:51:00
8:51 AM,45.0,41.0,86,29.54,10.0,Variable,6.9,17.3,0.00,Rain,Light Rain,0,2012-10-29 12:51:00
9:51 AM,44.6,41.0,87,29.53,5.0,NW,9.2,20.7,N/A,Rain,Light Rain,310,2012-10-29 13:51:00
10:51 AM,45.0,39.9,82,29.51,10.0,NW,8.1,17.3,0.00,,Light Drizzle,310,2012-10-29 14:51:00
11:51 AM,46.9,37.9,71,29.50,10.0,WNW,10.4,24.2,0.00,,Overcast,300,2012-10-29 15:51:00
12:51 PM,48.9,37.0,64,29.48,10.0,WNW,11.5,20.7,N/A,,Overcast,300,2012-10-29 16:51:00
1:51 PM,50.0,37.0,61,29.45,10.0,WNW,15.0,24.2,N/A,,Overcast,300,2012-10-29 17:51:00
2:51 PM,48.9,37.0,64,29.43,10.0,Variable,6.9,24.2,N/A,,Overcast,0,2012-10-29 18:51:00
3:51 PM,50.0,36.0,59,29.40,10.0,WNW,12.7,23.0,N/A,,Overcast,290,2012-10-29 19:51:00
4:51 PM,48.2,35.6,62,29.38,10.0,West,11.5,21.9,N/A,,Overcast,280,2012-10-29 20:51:00
5:51 PM,46.9,35.1,63,29.38,10.0,WNW,8.1,25.3,0.00,Rain,Light Rain,290,2012-10-29 21:51:00
6:51 PM,43.0,39.0,86,29.37,10.0,West,11.5,20.7,0.02,Rain,Light Rain,260,2012-10-29 22:51:00
7:51 PM,42.1,37.9,85,29.37,10.0,West,11.5,24.2,0.04,Rain,Light Rain,260,2012-10-29 23:51:00
8:51 PM,42.1,37.9,85,29.36,9.0,West,9.2,20.7,0.04,Rain,Light Rain,260,2012-10-30 00:51:00
9:51 PM,42.1,37.9,85,29.35,9.0,West,10.4,19.6,0.03,Rain,Light Rain,260,2012-10-30 01:51:00
10:51 PM,42.1,37.0,82,29.33,9.0,WSW,15.0,24.2,0.06,Rain,Light Rain,250,2012-10-30 02:51:00
11:51 PM,42.1,37.9,85,29.31,10.0,WSW,12.7,20.7,0.06,Rain,Light Rain,250,2012-10-30 03:51:00
