TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,41.0,24.1,51,30.54,10.0,SE,5.8,-,N/A,,Clear,140,2012-03-11 05:51:00
1:51 AM,39.9,26.1,58,30.54,10.0,ESE,4.6,-,N/A,,Clear,120,2012-03-11 06:51:00
3:51 AM,37.9,27.0,65,30.53,10.0,SE,3.5,-,N/A,,Clear,140,2012-03-11 07:51:00
4:51 AM,34.0,27.0,75,30.54,10.0,Calm,Calm,-,N/A,,Clear,0,2012-03-11 08:51:00
5:51 AM,34.0,27.0,75,30.54,10.0,Calm,Calm,-,N/A,,Clear,0,2012-03-11 09:51:00
6:51 AM,32.0,27.0,82,30.56,10.0,Calm,Calm,-,N/A,,Clear,0,2012-03-11 10:51:00
7:51 AM,32.0,28.4,87,30.58,10.0,Calm,Calm,-,N/A,,Clear,0,2012-03-11 11:51:00
8:51 AM,37.9,30.9,76,30.59,10.0,Calm,Calm,-,N/A,,Clear,0,2012-03-11 12:51:00
9:51 AM,45.0,28.9,53,30.60,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-03-11 13:51:00
10:51 AM,48.9,28.0,44,30.60,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-03-11 14:51:00
11:51 AM,54.0,24.1,31,30.60,10.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2012-03-11 15:51:00
12:51 PM,57.0,21.0,25,30.58,10.0,Variable,4.6,-,N/A,,Clear,0,2012-03-11 16:51:00
1:51 PM,59.0,24.1,26,30.55,10.0,East,3.5,-,N/A,,Clear,80,2012-03-11 17:51:00
2:51 PM,61.0,26.1,26,30.51,10.0,Variable,5.8,-,N/A,,Clear,0,2012-03-11 18:51:00
3:51 PM,62.1,25.0,24,30.48,10.0,SE,8.1,-,N/A,,Clear,140,2012-03-11 19:51:00
4:51 PM,63.0,25.0,24,30.47,10.0,SE,5.8,-,N/A,,Partly Cloudy,130,2012-03-11 20:51:00
5:51 PM,63.0,25.0,24,30.45,10.0,South,5.8,-,N/A,,Partly Cloudy,170,2012-03-11 21:51:00
6:51 PM,60.8,24.8,25,30.45,10.0,South,6.9,-,N/A,,Scattered Clouds,170,2012-03-11 22:51:00
7:51 PM,55.9,25.0,30,30.45,10.0,SSE,3.5,-,N/A,,Scattered Clouds,160,2012-03-11 23:51:00
8:51 PM,50.0,28.0,43,30.46,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-03-12 00:51:00
9:51 PM,48.9,27.0,43,30.45,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-03-12 01:51:00
10:51 PM,48.9,25.0,39,30.45,10.0,SSE,3.5,-,N/A,,Scattered Clouds,160,2012-03-12 02:51:00
11:51 PM,46.9,27.0,46,30.45,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-03-12 03:51:00
12:51 AM,50.0,28.4,43,30.45,10.0,South,4.6,-,N/A,,Mostly Cloudy,170,2012-03-12 04:51:00
