TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,73.9,70.0,87,30.02,10.0,SSW,5.8,-,N/A,,Clear,200,2012-05-29 04:51:00
1:51 AM,73.0,70.0,90,30.01,10.0,SSW,5.8,-,N/A,,Clear,200,2012-05-29 05:51:00
2:42 AM,71.6,69.8,94,30.02,10.0,South,4.6,-,N/A,,Mostly Cloudy,190,2012-05-29 06:42:00
2:51 AM,73.0,70.0,90,30.00,10.0,South,4.6,-,N/A,,Mostly Cloudy,190,2012-05-29 06:51:00
3:51 AM,72.0,70.0,93,29.98,10.0,SSW,6.9,-,N/A,,Scattered Clouds,210,2012-05-29 07:51:00
4:07 AM,71.6,69.8,94,29.99,10.0,SSW,6.9,-,N/A,,Mostly Cloudy,200,2012-05-29 08:07:00
4:51 AM,72.0,70.0,93,29.98,10.0,SW,8.1,-,N/A,,Mostly Cloudy,220,2012-05-29 08:51:00
5:51 AM,73.0,70.0,90,29.99,10.0,SW,8.1,-,N/A,,Mostly Cloudy,220,2012-05-29 09:51:00
6:51 AM,73.0,70.0,90,29.99,10.0,SSW,9.2,-,N/A,,Scattered Clouds,200,2012-05-29 10:51:00
7:13 AM,73.4,69.8,88,30.00,10.0,SW,9.2,-,N/A,,Mostly Cloudy,220,2012-05-29 11:13:00
7:51 AM,73.9,70.0,87,29.99,10.0,SW,6.9,-,N/A,,Mostly Cloudy,220,2012-05-29 11:51:00
8:51 AM,75.9,70.0,82,29.99,10.0,SW,9.2,-,N/A,,Mostly Cloudy,220,2012-05-29 12:51:00
9:36 AM,77.0,69.8,78,30.00,10.0,WSW,8.1,-,N/A,,Mostly Cloudy,250,2012-05-29 13:36:00
9:51 AM,79.0,70.0,74,29.99,10.0,WSW,8.1,-,N/A,,Mostly Cloudy,250,2012-05-29 13:51:00
10:51 AM,82.0,69.1,65,29.98,10.0,SSW,8.1,-,N/A,,Scattered Clouds,210,2012-05-29 14:51:00
11:51 AM,84.0,68.0,58,29.96,10.0,SW,11.5,-,N/A,,Scattered Clouds,220,2012-05-29 15:51:00
12:51 PM,82.9,68.0,60,29.94,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2012-05-29 16:51:00
1:51 PM,87.1,68.0,53,29.91,10.0,SSW,9.2,-,N/A,,Scattered Clouds,210,2012-05-29 17:51:00
2:51 PM,86.0,66.2,51,29.90,10.0,Variable,3.5,-,N/A,,Scattered Clouds,0,2012-05-29 18:51:00
3:51 PM,86.0,69.1,57,29.86,10.0,South,23.0,31.1,N/A,,Mostly Cloudy,190,2012-05-29 19:51:00
4:51 PM,82.0,70.0,67,29.85,10.0,SSW,11.5,-,N/A,,Mostly Cloudy,200,2012-05-29 20:51:00
5:51 PM,82.9,69.1,63,29.85,10.0,SSW,11.5,-,N/A,,Mostly Cloudy,200,2012-05-29 21:51:00
6:51 PM,80.1,70.0,71,29.85,10.0,SW,15.0,24.2,N/A,,Mostly Cloudy,220,2012-05-29 22:51:00
7:51 PM,77.0,68.0,74,29.85,10.0,WSW,10.4,-,N/A,,Mostly Cloudy,240,2012-05-29 23:51:00
8:51 PM,75.0,66.9,76,29.86,10.0,WSW,3.5,-,N/A,,Overcast,250,2012-05-30 00:51:00
9:51 PM,73.9,68.0,82,29.86,10.0,WSW,3.5,-,N/A,,Overcast,240,2012-05-30 01:51:00
10:51 PM,73.9,68.0,82,29.88,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-05-30 02:51:00
11:51 PM,73.9,69.1,85,29.87,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-05-30 03:51:00
