TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,39.0,35.1,86,30.02,10.0,Calm,Calm,-,N/A,,Clear,0,2014-02-10 05:51:00
1:51 AM,39.9,34.0,79,30.04,10.0,Calm,Calm,-,N/A,,Clear,0,2014-02-10 06:51:00
2:51 AM,39.0,33.1,79,30.06,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-02-10 07:51:00
3:51 AM,37.9,32.0,79,30.06,10.0,NE,3.5,-,N/A,,Mostly Cloudy,50,2014-02-10 08:51:00
4:51 AM,37.0,32.0,82,30.08,10.0,NNE,3.5,-,N/A,,Mostly Cloudy,20,2014-02-10 09:51:00
5:51 AM,39.0,30.0,70,30.08,10.0,NNE,5.8,-,N/A,,Mostly Cloudy,20,2014-02-10 10:51:00
6:51 AM,37.9,28.9,70,30.11,10.0,NE,6.9,-,N/A,,Overcast,40,2014-02-10 11:51:00
7:51 AM,37.9,27.0,65,30.13,10.0,Variable,6.9,-,N/A,,Overcast,0,2014-02-10 12:51:00
8:51 AM,39.0,26.1,60,30.17,10.0,Variable,4.6,-,N/A,,Overcast,0,2014-02-10 13:51:00
9:51 AM,39.0,25.0,57,30.19,10.0,NNE,5.8,-,N/A,,Overcast,20,2014-02-10 14:51:00
10:51 AM,41.0,24.1,51,30.21,10.0,NNE,5.8,-,N/A,,Overcast,20,2014-02-10 15:51:00
11:39 AM,37.4,28.4,70,30.20,2.0,North,8.1,-,0.00,Snow,Light Snow,10,2014-02-10 16:39:00
11:51 AM,37.0,30.0,76,30.19,2.0,NNE,6.9,-,0.00,Snow,Light Snow,30,2014-02-10 16:51:00
11:54 AM,37.4,30.2,75,30.19,1.5,NE,9.2,-,0.00,Snow,Light Snow,40,2014-02-10 16:54:00
12:38 PM,35.6,32.0,87,30.19,2.0,NNE,6.9,-,0.01,Rain-Snow,Light Snow,20,2014-02-10 17:38:00
12:51 PM,36.0,32.0,86,30.19,1.5,NNE,3.5,-,0.01,Snow,Light Snow,20,2014-02-10 17:51:00
1:42 PM,35.6,32.0,87,30.16,4.0,NNE,4.6,-,0.01,Rain-Snow,Light Rain,30,2014-02-10 18:42:00
1:51 PM,36.0,32.0,86,30.17,4.0,NNE,3.5,-,0.01,Rain-Snow,Light Rain,20,2014-02-10 18:51:00
2:51 PM,36.0,33.1,89,30.16,4.0,NNE,5.8,-,0.02,Rain-Snow,Light Rain,20,2014-02-10 19:51:00
3:29 PM,35.6,33.8,93,30.16,6.0,NE,4.6,-,0.00,Rain,Light Rain,40,2014-02-10 20:29:00
3:51 PM,36.0,33.1,89,30.18,6.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2014-02-10 20:51:00
4:51 PM,36.0,33.1,89,30.19,3.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2014-02-10 21:51:00
5:28 PM,35.6,33.8,93,30.19,3.0,NE,3.5,-,0.01,Rain-Snow,Light Rain,40,2014-02-10 22:28:00
5:51 PM,35.1,33.1,92,30.21,3.0,NE,3.5,-,0.01,Rain-Snow,Light Rain,50,2014-02-10 22:51:00
6:12 PM,35.6,32.0,87,30.20,3.0,NE,3.5,-,0.00,Rain-Snow,Light Rain,40,2014-02-10 23:12:00
6:51 PM,35.1,32.0,89,30.22,3.0,East,3.5,-,0.00,Rain-Snow,Light Rain,80,2014-02-10 23:51:00
7:51 PM,35.1,33.1,92,30.22,3.0,Calm,Calm,-,0.01,Rain-Snow,Light Snow,0,2014-02-11 00:51:00
8:21 PM,35.6,33.8,93,30.22,3.0,Calm,Calm,-,0.00,,Light Drizzle,0,2014-02-11 01:21:00
8:51 PM,35.1,33.1,92,30.24,3.0,Calm,Calm,-,0.00,,Light Drizzle,0,2014-02-11 01:51:00
9:51 PM,35.1,33.1,92,30.24,4.0,Calm,Calm,-,0.00,Snow,Light Snow,0,2014-02-11 02:51:00
10:51 PM,35.1,32.0,89,30.25,5.0,ENE,3.5,-,N/A,,Overcast,60,2014-02-11 03:51:00
11:51 PM,35.1,32.0,89,30.25,7.0,Calm,Calm,-,N/A,,Overcast,0,2014-02-11 04:51:00
