TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,70.0,62.1,76,29.96,10.0,SE,4.6,-,N/A,,Clear,130,2014-06-07 04:51:00
1:51 AM,68.0,62.1,81,29.96,9.0,ESE,3.5,-,N/A,,Partly Cloudy,110,2014-06-07 05:51:00
2:51 AM,66.0,62.1,87,29.96,8.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-06-07 06:51:00
3:51 AM,64.9,61.0,87,29.96,5.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-06-07 07:51:00
4:51 AM,64.9,61.0,87,29.95,6.0,ESE,4.6,-,N/A,,Partly Cloudy,120,2014-06-07 08:51:00
5:51 AM,62.1,59.0,90,29.96,6.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-06-07 09:51:00
6:51 AM,64.0,61.0,90,30.00,6.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-06-07 10:51:00
7:51 AM,69.8,62.6,78,30.03,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-06-07 11:51:00
8:51 AM,71.6,62.6,73,30.05,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-06-07 12:51:00
9:51 AM,75.2,64.4,69,30.04,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-06-07 13:51:00
10:51 AM,75.9,63.0,64,30.03,10.0,East,4.6,-,N/A,,Mostly Cloudy,90,2014-06-07 14:51:00
11:51 AM,80.1,61.0,52,30.03,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-06-07 15:51:00
12:51 PM,81.0,57.9,45,30.01,10.0,East,6.9,-,N/A,,Mostly Cloudy,100,2014-06-07 16:51:00
1:51 PM,81.0,57.0,44,30.01,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-06-07 17:51:00
2:51 PM,82.9,57.0,41,29.99,10.0,NE,4.6,-,N/A,,Mostly Cloudy,50,2014-06-07 18:51:00
3:51 PM,82.9,57.0,41,29.97,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2014-06-07 19:51:00
4:51 PM,84.0,57.9,41,29.96,10.0,ESE,5.8,-,N/A,,Mostly Cloudy,120,2014-06-07 20:51:00
5:51 PM,84.2,59.0,42,29.96,10.0,ENE,5.8,-,N/A,,Scattered Clouds,70,2014-06-07 21:51:00
6:51 PM,82.0,57.9,44,29.95,10.0,East,3.5,-,N/A,,Scattered Clouds,90,2014-06-07 22:51:00
7:51 PM,79.0,60.1,52,29.96,10.0,East,3.5,-,N/A,,Scattered Clouds,80,2014-06-07 23:51:00
8:51 PM,75.0,60.1,60,29.97,10.0,ESE,4.6,-,N/A,,Scattered Clouds,120,2014-06-08 00:51:00
9:51 PM,73.0,60.1,64,29.98,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-06-08 01:51:00
10:51 PM,72.0,60.1,66,29.99,10.0,SE,4.6,-,N/A,,Scattered Clouds,130,2014-06-08 02:51:00
11:51 PM,68.0,60.1,76,29.99,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-06-08 03:51:00
