TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,41.0,26.1,55,30.11,10.0,North,9.2,-,N/A,,Mostly Cloudy,350,2014-02-06 05:51:00
1:51 AM,39.0,25.0,57,30.14,10.0,Variable,6.9,-,N/A,,Mostly Cloudy,0,2014-02-06 06:51:00
2:51 AM,37.0,25.0,62,30.15,10.0,North,8.1,-,N/A,,Mostly Cloudy,360,2014-02-06 07:51:00
3:51 AM,36.0,21.9,57,30.16,10.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2014-02-06 08:51:00
4:51 AM,34.0,21.9,61,30.19,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-02-06 09:51:00
5:51 AM,33.1,21.0,61,30.21,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-02-06 10:51:00
6:51 AM,32.0,19.9,61,30.24,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-02-06 11:51:00
7:51 AM,32.0,21.0,64,30.27,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-02-06 12:51:00
8:51 AM,33.1,21.0,61,30.30,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,20,2014-02-06 13:51:00
9:51 AM,36.0,23.0,59,30.31,10.0,North,5.8,-,N/A,,Mostly Cloudy,10,2014-02-06 14:51:00
10:51 AM,37.9,21.9,53,30.32,10.0,NNE,6.9,-,N/A,,Mostly Cloudy,30,2014-02-06 15:51:00
11:51 AM,39.0,23.0,53,30.31,10.0,ENE,5.8,-,N/A,,Mostly Cloudy,60,2014-02-06 16:51:00
12:51 PM,39.9,21.0,47,30.28,10.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2014-02-06 17:51:00
1:51 PM,41.0,23.0,49,30.25,10.0,ENE,5.8,-,N/A,,Overcast,70,2014-02-06 18:51:00
2:51 PM,42.1,21.9,45,30.26,10.0,NE,3.5,-,N/A,,Overcast,50,2014-02-06 19:51:00
3:51 PM,41.0,21.9,47,30.25,10.0,NE,4.6,-,N/A,,Mostly Cloudy,40,2014-02-06 20:51:00
4:51 PM,39.9,21.9,49,30.28,10.0,East,3.5,-,N/A,,Overcast,80,2014-02-06 21:51:00
5:51 PM,39.0,23.0,53,30.27,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-02-06 22:51:00
6:51 PM,37.9,23.0,55,30.27,10.0,East,4.6,-,N/A,,Overcast,80,2014-02-06 23:51:00
7:51 PM,37.0,24.1,59,30.32,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-02-07 00:51:00
8:51 PM,37.0,25.0,62,30.33,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-02-07 01:51:00
9:51 PM,37.0,26.1,65,30.31,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-02-07 02:51:00
10:51 PM,37.9,24.1,57,30.32,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-02-07 03:51:00
11:51 PM,37.0,26.1,65,30.31,10.0,SSE,4.6,-,N/A,,Mostly Cloudy,150,2014-02-07 04:51:00
